customer_id,first_name,last_name,email,phone,date_of_birth,gender,address_line1,address_line2,city,state,country,postal_code,registration_date,customer_type,preferred_contact_method,occupation,income_bracket
1c35e5af-5afa-4130-aa75-d97ad9df6ea3,Jennifer,Stokes,david13@example.net,246.581.3851,1973-06-15,Female,94680 Christina Pines,Apt. 583,Erikahaven,Wyoming,Azerbaijan,64763,2024-02-03,Individual,Phone,Lawyer,Medium
71c2c0f0-3321-4a33-96e4-122afb110b98,Nicholas,Zimmerman,woodann@example.org,001-867-475-8754,1962-12-24,Female,066 Newton Spur Suite 851,Suite 874,West Tyler,Minnesota,Korea,11247,2022-11-05,Business,Mail,Construction Worker,Low
50b9fe95-6aac-47e5-8426-ea199dcbf3f7,Carl,Baker,juangonzales@example.org,+1-725-461-9302x595,1994-03-17,Male,7759 Calderon Corner Suite 407,Suite 106,East Sue,New York,Angola,07871,2024-04-18,Individual,Phone,Manager,Medium
f3058b40-93be-459e-8983-1a9f98dea577,Donald,Church,laurajackson@example.com,+1-991-214-5765x5724,1949-09-22,Male,387 Reginald Loaf Suite 214,Apt. 363,South Peter,Oregon,Reunion,49149,2023-02-04,Business,Mail,Construction Worker,High
2f401432-a018-4680-a28c-87dcae576609,Juan,Brown,dana28@example.net,214-681-0138x2104,1958-04-01,Male,54160 Quinn Stream,Suite 099,West Tracyville,Minnesota,Saint Barthelemy,89648,2023-07-01,Individual,Mail,Lawyer,High
aad81f4e-8612-4937-88f8-0baf858f4f67,Manuel,Benjamin,josephmiller@example.com,001-283-284-8608,1986-05-02,Female,6704 Yates Valleys,Suite 664,Holtfort,Utah,Niue,07162,2023-03-15,Individual,Phone,Construction Worker,Low
2b11bd2c-0170-4403-82bd-417135cf3da5,Nicole,Mcclure,beverlyward@example.com,938.994.6104x15517,1972-07-22,Female,1916 Craig Station,Suite 509,New Stephanieland,Nebraska,Korea,07235,2022-12-06,Business,Email,Construction Worker,Low
e6681bdc-8497-45a3-92cf-7408abffe135,Zachary,Robinson,david59@example.com,857.842.6366,1997-01-29,Female,367 Tracy Grove Apt. 899,Apt. 362,New Kristahaven,Missouri,Switzerland,67285,2023-11-08,Business,Phone,Construction Worker,High
a789789d-971b-4d70-81e3-1eca479d6ea8,Brandon,Roach,clarkgloria@example.com,001-281-368-1092x1535,1992-04-27,Male,8848 Wright Unions Suite 080,Apt. 535,West Julia,Rhode Island,Jamaica,30073,2024-07-23,Business,Phone,Lawyer,High
dee6b657-3f86-49c9-a1c2-f230f784f89e,Alex,Ramsey,teresa60@example.net,001-903-655-2557x92382,1947-03-24,Female,86580 Li Passage,Apt. 517,Claudiaside,Arkansas,Malta,75603,2023-12-12,Business,Phone,Manager,High
187dc16a-8c81-4350-9dd3-5f5459bd11a1,Walter,Smith,nguyensean@example.com,696.800.9152x1345,1952-12-17,Female,17048 Debra Rapid,Apt. 984,Port Kevin,Nebraska,Spain,92186,2024-05-01,Individual,Email,Construction Worker,Low
70ec2766-1534-4f3a-8792-33487d321b79,Sharon,Smith,averydanielle@example.net,001-893-669-9064x98343,1977-05-18,Female,33052 Clements Unions Apt. 153,Suite 518,Ayalafort,Tennessee,South Georgia and the South Sandwich Islands,14910,2023-10-17,Business,Mail,Lawyer,Low
f260ef4b-51f8-4615-8f81-1421eae070d8,Nathan,Murphy,petersongina@example.org,001-878-868-5105,1968-08-07,Female,3394 Beck Well Suite 930,Suite 409,Alvarezland,West Virginia,Tajikistan,74451,2024-02-20,Individual,Mail,Lawyer,Medium
f9fe167e-f419-4c78-b403-ea49364d8337,Robert,Bradley,hollowaymichael@example.org,001-998-644-8144,2005-08-12,Male,779 Briggs Walk Apt. 086,Suite 346,Kayleestad,Wisconsin,Central African Republic,02037,2024-07-15,Individual,Email,Lawyer,Low
c7ea1b9e-3bbd-43c5-8829-a2ecbda1586b,Christopher,Graves,hollowaymichael@example.com,(607)973-2284,1975-03-18,Male,089 Rosario Centers Suite 722,Apt. 836,Port Seth,Maine,Argentina,33363,2024-09-15,Individual,Email,Manager,Low
1086e8e1-d38e-4e2d-b4e5-01d35391dd34,Henry,White,abigail98@example.org,220-554-0620x9104,1953-03-16,Male,971 Juan Shoals Apt. 769,Apt. 702,Lake Ivan,Oregon,Western Sahara,19835,2024-03-02,Individual,Email,Manager,Low
7597bca8-68fa-4e97-8f7b-61bd5ff1bc1b,William,Key,eric56@example.org,001-835-545-9857,1990-10-30,Female,330 Lonnie Parkway Apt. 618,Suite 462,Rickymouth,Alaska,San Marino,88295,2023-09-07,Individual,Email,Manager,Low
a5c60a37-4c9b-4313-8850-5eb78fd006b4,Lauren,Rogers,davidjordan@example.com,692-304-2429x602,1944-11-05,Male,103 Dwayne Pine,Apt. 140,Claytonhaven,New Hampshire,American Samoa,81661,2024-03-03,Individual,Mail,Construction Worker,Medium
6671fd2c-44c3-4664-9cc6-34e47a94db27,Andrea,Powell,karen27@example.com,+1-219-685-8302x2578,1981-10-13,Female,23205 Deborah Parkway Suite 098,Apt. 462,New Vanessachester,Wyoming,Korea,31933,2024-07-05,Business,Mail,Nurse,Low
452c1b29-0e51-43c3-8c3f-0648cf0592f8,David,Hall,richardbrown@example.net,708.976.4953x0722,1970-02-28,Female,3209 Joshua Plain,Suite 848,West Ashley,Iowa,Mauritania,70072,2024-09-14,Individual,Mail,Manager,Medium
f6cf12fb-6d4c-4146-9f0c-80a82819b1b2,Heidi,Perry,carrie21@example.org,001-788-346-8381x4185,1949-12-07,Male,45335 Brandon Drives,Suite 021,North Jamesburgh,Mississippi,Paraguay,85065,2024-06-26,Individual,Mail,Nurse,High
c4586ed5-9339-418e-bbea-8bf80abdc82c,David,Mcmillan,jessicawhite@example.net,226.895.4706x55487,1979-04-12,Female,2151 Salazar Islands Suite 278,Apt. 919,Durhamfurt,Kansas,Burundi,75306,2023-01-03,Individual,Email,Nurse,Low
922f32d0-92c8-4896-a7b9-4daa3b850b5d,Jeffery,Meadows,sneal@example.net,(559)491-8983,1978-03-27,Female,96653 Acosta Route,Suite 572,East Elizabethburgh,New Mexico,United States Minor Outlying Islands,58678,2023-05-02,Individual,Phone,Nurse,Medium
0af28956-8d85-4eb9-a4c0-56fc69db0a62,Emily,Collins,karenhaynes@example.com,900.505.2135x9339,1980-02-09,Male,4121 Eric Pine,Suite 850,Lake William,Washington,Guinea-Bissau,60247,2023-03-16,Business,Mail,Manager,High
a114c8c1-3e4a-40c8-8b53-02ebcc5b2673,Stacey,Harvey,cwilson@example.net,(383)909-9500,1953-06-06,Male,06679 Robinson Mill,Suite 648,Odonnellton,West Virginia,Timor-Leste,02318,2023-06-02,Business,Email,Manager,Low
5fa085e0-6ea3-4629-a422-d91d179a7cd2,Amy,Cunningham,karen97@example.org,571-429-8752,1993-08-26,Male,90738 Howell Greens Apt. 839,Apt. 160,North James,Alaska,Cocos (Keeling) Islands,13860,2023-12-07,Individual,Mail,Lawyer,High
f1a645f6-d231-4ab1-af75-295b6af4c785,Jennifer,Ruiz,mitchellschmidt@example.com,869.220.6769x292,1956-09-10,Female,650 Rice Wells Suite 362,Apt. 777,Port Jonathan,Florida,Libyan Arab Jamahiriya,55533,2023-10-25,Individual,Email,Manager,Low
15243bc8-b2af-473f-9f44-f173bf545f04,Jimmy,Lawrence,jeffery50@example.com,001-278-571-8070x56057,1965-06-19,Female,3385 Christopher Park,Suite 587,Jeffreybury,Texas,Burkina Faso,58044,2022-11-29,Individual,Phone,Manager,Low
77ede0ac-73da-4f92-aee2-d2285bbe8f70,Hailey,Howard,kmatthews@example.org,+1-498-318-2535x34820,1952-07-27,Female,281 Juan Tunnel,Apt. 006,Lake Larryburgh,Washington,Swaziland,75752,2022-10-24,Individual,Phone,Lawyer,Medium
dac2fffd-37a0-490f-bcc5-b3d01b493fc7,Alexander,Leblanc,michaelking@example.org,2278095181,1969-01-30,Female,8072 Emily Mission,Apt. 736,North Davidtown,New Hampshire,Bahrain,42167,2023-03-15,Business,Phone,Nurse,Low
20cd3153-783e-4949-a870-5e3960e864bc,Ryan,Lopez,ganderson@example.org,001-831-716-6959,2006-09-30,Female,3660 Willis Corner Suite 665,Apt. 081,Herreraland,Idaho,United States Virgin Islands,23686,2023-02-19,Business,Mail,Construction Worker,High
acae74d2-ec94-4cb6-82c3-46d6d50bd97f,Natalie,Hill,ijohnston@example.net,887.308.3800x5319,1968-06-09,Female,2506 Martinez Rapid,Suite 505,Vickiville,Nevada,Paraguay,21361,2024-02-22,Individual,Email,Nurse,Low
509df3f8-5137-4554-acf5-25bce35ad3be,Michael,Mason,harryroberts@example.com,(801)422-6619x44540,1965-04-14,Female,1425 Hinton Mews,Apt. 003,Butlerside,Florida,Albania,34855,2023-01-18,Business,Email,Manager,High
d4e91328-280b-42a6-abd9-1da45c55cd22,Lawrence,Ball,brianacook@example.com,+1-998-557-6565x404,1992-05-02,Male,3481 Jason Plaza Apt. 890,Suite 108,East Emilyberg,Maryland,Bhutan,79107,2024-05-07,Individual,Phone,Lawyer,High
bf52983d-eeab-4e73-8d65-6f4c58165176,Lisa,David,jenniferespinoza@example.net,(949)981-5301,1970-12-07,Male,6831 Brian Pine Apt. 036,Suite 031,Costaberg,South Dakota,Martinique,49286,2024-09-30,Individual,Email,Nurse,Medium
fcb84a4d-ea82-4f70-8c22-47110f64a3ce,Lisa,Richardson,piercemitchell@example.net,+1-740-616-5702x8004,1951-11-05,Male,07236 Collins Divide Suite 201,Suite 016,Gregoryport,Kentucky,Tunisia,10993,2023-12-23,Individual,Phone,Lawyer,Medium
00922f3b-f360-44ba-969f-29ed35fccb27,Aaron,Cole,bradleymichael@example.net,279-466-5181,1997-11-18,Female,8142 Walker Rapids,Suite 778,North Lori,Alabama,Serbia,64249,2024-08-06,Individual,Email,Manager,Low
5120e009-ff37-4b7a-a9c1-0ec63eb20e35,Jerome,Beck,brookebrown@example.com,684-444-5895,1977-01-11,Male,254 Marvin Plains,Apt. 173,Nielsenport,Kansas,United Kingdom,45327,2023-03-02,Business,Phone,Construction Worker,Low
b02c47f6-e4b0-4ffc-a9b8-0f2afb189c76,John,Peterson,henryashley@example.net,(235)684-2315x14031,1958-01-02,Male,960 Gina Parkways Suite 463,Suite 582,New Keithburgh,Georgia,New Caledonia,21837,2023-06-19,Individual,Mail,Lawyer,Medium
f1e2ea45-52e8-4352-819a-615c5e8cbe80,Laura,Crawford,jenningsstacey@example.net,(988)376-0213,1992-07-03,Male,07839 Roberts Stream Suite 116,Suite 430,Port Jennifermouth,Georgia,Saudi Arabia,92221,2023-02-11,Business,Email,Construction Worker,Medium
0e553e77-ab5c-4913-9150-58e715c1b568,Elizabeth,Simpson,christopher87@example.com,+1-440-874-8837x29866,1948-07-02,Female,169 Salazar Park Apt. 823,Apt. 158,East Savannahside,New Hampshire,Korea,86479,2024-08-08,Business,Email,Nurse,Medium
839f7eb3-401f-4a93-b8fa-ef4c46ac87a3,Sabrina,Manning,catherine44@example.org,(467)423-6591x298,1980-03-14,Male,738 Michael Drives,Suite 549,West Samuelberg,Michigan,Hungary,81996,2023-07-10,Individual,Email,Nurse,High
b227c0db-d8a5-4900-9629-b1795130dcf6,Andrew,Johnson,wintersgregory@example.com,668.307.1357,1950-03-08,Female,0276 Crawford Ville Suite 548,Suite 722,North Rhondaville,Arizona,Peru,96332,2023-07-23,Business,Phone,Manager,Low
79147bac-0992-4be0-abcf-8b82460c76a2,Jonathan,Wu,rick42@example.com,001-769-671-1976,1992-07-23,Male,207 David Haven,Suite 474,East Benjaminville,Minnesota,Saint Pierre and Miquelon,98587,2024-03-12,Business,Email,Nurse,Low
af994ce7-648e-4043-80dd-ea1739f8e86f,Kyle,Stephens,goodmanmitchell@example.com,+1-497-974-5984x47941,1966-11-02,Male,36546 Torres Camp,Apt. 817,West Cynthia,Mississippi,Anguilla,65791,2024-03-13,Business,Phone,Lawyer,Low
ebb54c93-a6b6-4c92-b62f-276c8df9b282,Christopher,Cain,patricia89@example.org,782-544-7859x050,1946-05-31,Male,29719 Gonzalez Ways Suite 787,Suite 690,Danielhaven,Hawaii,Sao Tome and Principe,53213,2022-12-04,Business,Phone,Manager,High
4a8f1532-44a2-414f-b3ef-7cdd3000a883,Joseph,Jones,blacksteve@example.net,(747)602-8687,1957-03-17,Female,600 Morales Drive,Apt. 393,South Karenton,Virginia,Faroe Islands,76104,2022-12-28,Individual,Phone,Manager,Low
bdf35664-fa23-48c0-a470-c290e7a28327,Nicholas,Sanchez,daltonthomas@example.net,+1-447-611-2973x058,1965-04-07,Female,71442 Crystal Bypass Apt. 275,Apt. 332,North Justin,Vermont,Palau,88082,2022-11-05,Business,Email,Lawyer,Low
e8836322-7dca-4023-95aa-6c79a0600e02,Wayne,Brock,xchavez@example.net,001-859-525-2425x6778,1951-05-26,Male,78414 Sarah Flat,Apt. 966,Port Pedro,Kansas,Jersey,64780,2024-05-30,Individual,Email,Nurse,Medium
9f637a91-4379-4348-b6c8-fe2cd18e7153,Robert,Johnson,amandacox@example.net,(737)410-5102x228,1994-09-12,Female,362 Antonio River,Suite 670,New Troy,Oklahoma,Switzerland,64723,2024-03-22,Individual,Mail,Lawyer,High
b434b928-354f-4a41-a8b2-5a3a0dfd4afd,Karen,Taylor,timothy61@example.com,410-758-2845x19707,1998-10-08,Female,1656 Alexander Mews Apt. 042,Suite 020,Morrishaven,North Carolina,Eritrea,51312,2023-02-15,Individual,Phone,Nurse,High
2c0ecfc1-2c47-4e4d-b58c-6d39861502ed,Tammy,Humphrey,linda87@example.net,(471)362-5841,1964-12-31,Female,235 Ernest Unions,Suite 477,Frazierborough,Kentucky,Egypt,21352,2023-09-14,Individual,Phone,Construction Worker,Low
0b4091f2-c395-47f7-ad43-342eb4b96a48,Amy,Morris,jaclyn76@example.net,001-275-691-3534x19730,2000-08-24,Female,8776 Patterson Lodge,Suite 612,Mistymouth,Indiana,United States of America,33769,2024-09-19,Business,Email,Lawyer,Medium
0eb5681c-511e-4960-93dd-c59d4a2b3053,Tiffany,Brooks,jimmy83@example.org,6075416015,1961-05-19,Female,44049 Craig Garden,Suite 929,New Kathrynbury,Pennsylvania,Thailand,75434,2024-01-08,Business,Email,Nurse,Medium
432e5b44-1778-450b-94bb-53fc4061fb8c,Marcus,Boyd,wheelerautumn@example.org,662.422.5874,1945-05-10,Male,8194 Brooks Glens,Apt. 143,New Justinchester,Pennsylvania,Bolivia,20541,2024-06-24,Individual,Phone,Lawyer,Low
4ef3e0d7-b00f-4b7f-b983-79e1b7fb1ef5,Nicholas,Mckinney,bnewton@example.com,5059474764,1978-05-05,Male,739 Gabriel Roads,Suite 393,East Richard,Florida,Tuvalu,04038,2024-02-11,Individual,Mail,Lawyer,High
1f3a6f6b-e561-474e-b048-b88aa7e04732,David,Hubbard,bryanmatthew@example.com,(600)756-1524,1967-11-25,Female,558 John Fords Suite 537,Apt. 680,Lake Amanda,Kentucky,Korea,35671,2022-12-21,Individual,Phone,Nurse,High
fb8489e5-0815-48e1-96cd-d298ebd857a9,Michael,Richardson,rtaylor@example.org,262-899-4908x12189,1963-06-13,Male,336 Proctor Mission Suite 524,Suite 300,South Joshua,Georgia,Mexico,14274,2022-10-17,Individual,Mail,Lawyer,High
b3131195-9050-4bea-8c36-f8c0b75ff99d,Kyle,Levy,brianawilliamson@example.org,001-406-316-7422x925,1985-06-26,Female,20013 Ayers Shores Apt. 373,Apt. 148,Josephburgh,Connecticut,Macao,21441,2024-06-07,Business,Mail,Manager,Low
c1ec92f4-7eda-4b6b-87ac-3e28a277f694,David,Craig,cynthia70@example.net,349.522.2634x75325,1956-10-27,Female,3499 Jennifer River,Suite 998,Lake Johnberg,California,Slovakia (Slovak Republic),50903,2023-12-22,Individual,Phone,Construction Worker,High
55202384-fe4b-4534-8546-b055178d9b2e,Steven,Curtis,boydjoseph@example.org,785-830-4351x36182,1954-11-08,Female,51890 Lee Passage Suite 822,Apt. 209,Jenniferbury,Indiana,Papua New Guinea,26635,2024-08-07,Business,Email,Nurse,Medium
47aba8dc-e22d-4024-8150-8acc50cbbf19,James,Walker,trantammy@example.org,001-747-509-8864x326,1974-02-11,Female,960 Evans Loop Suite 845,Apt. 346,Blackfort,Kansas,Luxembourg,52096,2023-01-17,Business,Email,Construction Worker,Medium
d72c4926-cb57-4f84-80ec-23a643b581dc,Shannon,Carey,jadams@example.com,(555)269-6310x361,1964-11-17,Male,82056 Ali Isle,Apt. 614,East Amyburgh,Colorado,Niger,62541,2023-05-14,Individual,Phone,Lawyer,High
748c46d5-2310-4c4c-aabb-d863d3e66b3e,Sean,Snyder,carlgardner@example.com,001-616-494-1286x19306,1951-10-04,Male,3060 Williams Views,Suite 470,Port Brandon,Ohio,Maldives,10022,2022-11-01,Individual,Phone,Nurse,High
2d5fbbc9-fd25-41ce-8dcd-4e09db3f248a,Jonathan,Marks,tylerbrown@example.net,280-922-7589,1987-10-24,Male,3902 Danny Fort,Apt. 031,North Howardside,Arizona,Palau,17076,2023-07-11,Business,Email,Nurse,Low
07ee4295-1c9a-4649-91e0-29f4d206a5cc,Anthony,Campbell,tamarashepherd@example.org,+1-220-535-5541x7581,1949-01-09,Female,901 Timothy Path,Apt. 077,West Tamara,Kentucky,Solomon Islands,14995,2024-04-25,Individual,Mail,Lawyer,Medium
64ba5254-28e4-44a7-9500-f1cfd8e7c89c,Michaela,Vargas,nharris@example.org,+1-528-775-5657x182,1947-11-01,Female,3160 Wiley Trace,Suite 896,West Lindsayville,New Hampshire,Hong Kong,15954,2024-08-04,Individual,Email,Construction Worker,Low
c10da0c0-56f6-45f8-97cd-d571a5129990,Alyssa,Butler,pblake@example.org,(932)675-4163x35265,1982-09-30,Female,43513 Carmen Ramp,Suite 194,Annaton,Arizona,Estonia,52536,2023-02-21,Individual,Phone,Nurse,Medium
553d86d0-f405-4360-8723-87f2a85c7726,Cheryl,Garza,wthomas@example.net,591-634-7236x9688,1950-12-22,Male,412 Kimberly Terrace,Apt. 081,Lake Johnport,Nebraska,North Macedonia,26643,2023-04-20,Business,Mail,Nurse,High
93ead08f-6a6f-4d82-bccd-9d9cc2b93c64,Justin,Taylor,faith09@example.net,(765)540-4334x4144,2001-06-21,Female,3664 Erin Rest Suite 114,Apt. 274,Kimberlyburgh,Oklahoma,Cape Verde,14507,2023-11-27,Business,Mail,Manager,High
38cee601-757d-4b3c-8c4f-d354a45a286f,Ryan,Travis,seancollins@example.com,+1-295-315-2231,1962-03-08,Female,24090 Amber Courts Suite 132,Suite 757,Jasonfurt,Arkansas,Bhutan,22059,2023-04-18,Individual,Phone,Lawyer,High
db75eb1b-626c-494b-ada2-1dda1b7d84fd,Stephanie,Todd,emiller@example.com,(263)991-0510,2006-09-02,Male,074 Jose Corner Apt. 549,Apt. 585,East Alex,Illinois,Martinique,90497,2024-01-15,Business,Phone,Construction Worker,Low
d3e26fc2-c319-4f21-af28-b24df626ab87,Jonathan,Vasquez,richard64@example.com,+1-684-960-4583x49271,1945-01-26,Female,9436 Walter Field Suite 491,Apt. 990,Rhodesberg,South Dakota,Lithuania,17819,2023-07-29,Business,Email,Nurse,Low
58d50550-7d26-4046-898a-e7a4527db612,William,Sullivan,larsenmark@example.com,001-637-680-5714,1995-04-16,Male,05757 Brown Canyon,Suite 500,Cookburgh,New Jersey,Cocos (Keeling) Islands,84269,2024-03-22,Business,Phone,Manager,Medium
c51bab20-e846-43c0-a281-22010eeec81c,Stephanie,Lewis,elizabeth49@example.com,4119491495,1973-03-06,Female,85777 John Groves Suite 728,Apt. 761,West Adrienneview,Wisconsin,Chad,02374,2023-03-25,Business,Mail,Manager,Medium
0d444756-b334-489e-8bfb-96ac8ef039a3,Alyssa,Mccall,joshuadiaz@example.com,+1-474-463-5448x9565,1965-11-04,Male,9507 Newman Court,Suite 872,Fisherview,Pennsylvania,Bangladesh,05541,2024-10-08,Business,Mail,Manager,Low
a818052c-56f9-4e8e-9a2d-a57f4a7fb0a8,Kevin,Mcintosh,daisyjohnson@example.net,(435)216-3048,2000-11-04,Male,021 Seth Pines Apt. 819,Suite 841,West Jenniferport,Illinois,Argentina,16321,2024-07-20,Individual,Phone,Construction Worker,Medium
793ff505-1e3c-40ae-a613-f3a41b753c58,Maria,Le,slane@example.com,684.612.5439,1995-09-22,Female,97448 Walton Land,Suite 950,East Josephtown,Michigan,Honduras,90731,2023-06-08,Business,Mail,Construction Worker,High
1f82fc8b-730b-4892-abe1-06ab81ddda2c,Jennifer,Jones,devans@example.com,(975)611-3204x98216,1955-04-03,Male,28111 Alyssa Coves Suite 875,Suite 064,North John,New York,Sri Lanka,03249,2022-12-21,Business,Email,Manager,Medium
a3d3310d-c224-4d8e-91df-2438791b7c94,Ronald,Martin,miarodriguez@example.org,+1-966-971-3289x2555,1964-06-04,Male,0469 Oneal Glens,Apt. 019,West Beth,Rhode Island,Kuwait,04898,2022-11-17,Business,Mail,Construction Worker,High
1525723e-dc16-4089-ad21-1902c4cd28e9,Shawn,Anderson,rwilliams@example.net,6356718003,1989-06-26,Male,108 Dean Grove,Apt. 568,Clarkland,Pennsylvania,Svalbard & Jan Mayen Islands,64387,2023-04-08,Business,Phone,Manager,Medium
4138a7c0-8c01-491f-9163-1839386a1af8,Wayne,Cooper,erica32@example.org,202-215-0738x955,1949-07-24,Female,5031 Eric Parkways,Suite 048,South Dawnport,Vermont,Jordan,91686,2023-10-25,Individual,Email,Nurse,High
1ad8ae78-017b-49d0-a648-419fb192e528,Kristen,Jones,montoyamark@example.org,918-456-9684,1998-03-07,Male,749 Hall Harbor,Suite 473,Lake Ashleyland,Colorado,Portugal,32449,2024-04-20,Individual,Phone,Manager,Medium
8d3d6943-2a87-4403-8dad-3357ab0e10b3,Steven,Fisher,ehoover@example.org,2446838372,1961-10-02,Male,558 Schneider Run Suite 725,Apt. 183,Wesleyberg,Tennessee,Namibia,76064,2023-06-08,Business,Email,Nurse,High
b4e211aa-e569-4d70-b1f5-1aae68b19a8e,Jessica,Martinez,stephenyoung@example.org,+1-283-818-8441,1975-07-20,Female,433 Beasley Rest,Apt. 159,Scottview,Arkansas,Czech Republic,54788,2024-02-28,Business,Mail,Construction Worker,Medium
e2a8a357-4cc5-4cd0-933d-708ec388327d,Michael,Warren,ayork@example.net,+1-614-753-1260x18577,1974-09-11,Female,9279 William Trafficway Suite 275,Suite 521,Danatown,Wisconsin,Panama,99370,2024-03-22,Business,Email,Manager,Medium
7d2f2981-7a98-4107-ac85-7e3de79b5fd1,Ryan,Williams,nruiz@example.org,666.206.3340x46661,1975-10-25,Female,461 Courtney Tunnel Apt. 804,Suite 549,Donaldsonshire,Maine,Bangladesh,67108,2024-05-15,Business,Mail,Manager,Medium
334789ab-7709-4c05-b566-33ea3abfedd0,Marc,Hebert,johnsonbruce@example.com,001-759-815-2315x639,1949-05-14,Male,6877 Stephanie View,Apt. 324,East Dylan,Massachusetts,Bermuda,99860,2023-12-22,Individual,Email,Nurse,Medium
3200636f-8fc7-43ae-a20b-419142ff387c,Kirsten,Martinez,nicholascharles@example.org,+1-500-704-4359x3505,1962-06-21,Male,003 Perez Junctions Suite 439,Suite 854,South Laurenmouth,Minnesota,Namibia,13046,2022-12-27,Individual,Phone,Lawyer,High
deae3856-3eb4-49cb-8570-d87fda058729,Erik,Hayes,wmontgomery@example.com,001-811-641-0509x528,1963-10-27,Male,8194 Joshua Street,Apt. 377,South Barbara,Arkansas,Solomon Islands,02374,2023-12-09,Individual,Mail,Lawyer,High
519941d0-3f86-4f90-9c94-cca40dee38fc,Tyler,Sanders,michaeltaylor@example.org,001-833-336-2760,1969-05-27,Male,71353 Ellis Lane,Suite 081,Chasefort,New York,Korea,42940,2024-08-28,Individual,Phone,Construction Worker,High
6d1a4fc3-286c-4607-9890-f13358fb594b,Karen,Singleton,awilliams@example.com,001-427-426-5679x5945,2000-11-03,Female,11355 Christopher Fords Suite 770,Apt. 448,Port Sueside,New Hampshire,Kazakhstan,44545,2023-07-19,Individual,Phone,Lawyer,High
e5d374ab-463f-447b-b0d6-9344a514e102,Monica,Sanchez,gabrielalexander@example.com,629.578.6629x003,2004-12-23,Male,74768 Taylor Street,Apt. 184,Port Carrieport,Maryland,Paraguay,56138,2023-06-19,Business,Mail,Manager,High
fa201806-afb1-468f-9724-d26ab1b0d4ca,Jessica,Gates,morganjeremy@example.com,(218)996-2899x9856,1948-09-18,Male,3551 Lisa Route,Apt. 978,Marystad,Texas,Nigeria,68890,2024-04-30,Business,Mail,Lawyer,High
00767667-7a68-45dd-8f8d-1ad28a2e06ae,Johnathan,Goodwin,daniel90@example.org,564-529-2707,1951-06-21,Male,00406 Macias Prairie,Suite 017,Wilsonshire,Delaware,Australia,97822,2023-07-27,Individual,Email,Construction Worker,Low
3bbeaa9a-3882-4965-87a6-5c78eb056798,Trevor,Brady,jennifer32@example.net,+1-674-317-7093x0848,1949-11-13,Male,7099 Long Ridges Suite 628,Apt. 750,Charleshaven,Kentucky,Mayotte,92586,2022-11-06,Individual,Phone,Manager,High
c10ec99a-1483-442b-b9dc-bfcef1361967,David,Kane,jfarrell@example.com,(964)726-5469,1956-10-02,Female,162 Jones Trail,Suite 027,Hoganchester,Iowa,Kiribati,34776,2023-06-27,Business,Phone,Nurse,Low
d23229e3-5289-4ed4-800e-05fd1a4c7ca9,Kimberly,Harris,robertseric@example.com,353-636-0222x1319,1952-05-03,Male,73048 Brent Knolls Suite 952,Suite 121,South Mark,Ohio,Afghanistan,71361,2023-11-03,Individual,Phone,Lawyer,Medium
f39e0a35-3c2d-446b-9c46-f5484b4d3f72,Travis,Jones,donnamoore@example.net,764.246.5538,1957-06-05,Female,3271 Mary Port Apt. 515,Suite 656,North Bridget,Texas,Saint Martin,67716,2023-08-21,Individual,Email,Manager,Medium
d6a63188-46e9-4d94-8f0c-d139b1627ceb,Sarah,Colon,agriffin@example.com,794-514-1410x7161,1962-10-14,Male,40149 Pamela Roads Suite 824,Suite 247,Port Joshuaburgh,Tennessee,Niger,00559,2023-02-07,Business,Phone,Construction Worker,Low
2953a61d-38cb-41dc-a7bf-73d832cdc691,Laura,Pierce,eugene65@example.org,+1-904-484-8690,1970-05-27,Female,5019 Gilbert Expressway,Apt. 373,North William,Connecticut,Jordan,54216,2024-02-09,Individual,Email,Lawyer,High
7364bc97-43f1-4520-a845-86e1d6e83189,Glenda,Gutierrez,christinajones@example.com,7257490279,1983-08-27,Female,1373 Gallegos Fork Apt. 648,Apt. 861,Ralphport,Montana,American Samoa,47411,2024-06-11,Individual,Email,Lawyer,Low
103c26a6-4ed5-48df-b452-e7afe89d276a,Jaime,Bennett,bennettamy@example.org,001-712-969-8985,2000-12-23,Female,5126 Eric Shoals Apt. 473,Suite 339,North Zachary,California,Ethiopia,18816,2024-07-26,Individual,Email,Construction Worker,Low
7ca97ce0-5b16-492d-bf0a-40b07f749114,Tasha,Davenport,christinapreston@example.net,+1-669-220-1767x5090,1954-05-11,Male,0149 Matthew Fall Apt. 799,Apt. 771,Gregorystad,Missouri,Congo,26937,2024-01-31,Business,Mail,Manager,Low
9c5b3cda-a00b-4301-a54a-f3ac7dc4697a,Tracy,Martinez,mariamorton@example.org,956.870.3203x78339,2002-07-24,Female,66149 Marissa Haven Apt. 807,Suite 987,Christophershire,Nevada,Mauritania,10226,2023-06-12,Business,Mail,Construction Worker,Low
801e1c09-e8eb-4dca-b0fa-e3717fc196b0,Robert,Meyers,ojimenez@example.com,3092287013,1994-06-11,Female,995 Erik Trafficway,Suite 117,Shawstad,Iowa,Japan,47175,2024-04-29,Business,Mail,Construction Worker,High
37184e80-f390-4f43-998a-60e327342452,Michelle,Moore,hayessamantha@example.net,212-639-8768x0072,1965-06-20,Male,8358 Hale Viaduct Suite 910,Suite 926,Lake Sarah,Michigan,United States Virgin Islands,90413,2022-11-02,Business,Phone,Construction Worker,Low
